task_id,msg_index,role,tokens,cites,mean_cos_sim,max_cos_sim
cd8c2584-2f9a-4b60-93a9-7a52eb192f85,23,tool,12499,4,0.4960,0.5892
cd8c2584-2f9a-4b60-93a9-7a52eb192f85,24,assistant,71,3,0.5153,0.5552
cd8c2584-2f9a-4b60-93a9-7a52eb192f85,25,tool,253,3,0.5095,0.5423
cd8c2584-2f9a-4b60-93a9-7a52eb192f85,26,assistant,315,2,0.7678,0.9068
cd8c2584-2f9a-4b60-93a9-7a52eb192f85,27,tool,473,2,0.7213,0.8979
cd8c2584-2f9a-4b60-93a9-7a52eb192f85,28,assistant,160,1,0.6997,0.7126
cd8c2584-2f9a-4b60-93a9-7a52eb192f85,29,tool,347,1,0.5482,0.5561
cd8c2584-2f9a-4b60-93a9-7a52eb192f85,30,assistant,1416,0,0.7523,0.7523
cd8c2584-2f9a-4b60-93a9-7a52eb192f85,31,tool,337,0,0.6548,0.6548
cd8c2584-2f9a-4b60-93a9-7a52eb192f85,32,user,35,0,0.2463,0.2463
de6be960-1965-4634-80fe-2ef5fcfd439c,1,user,26,10,0.3679,0.5147
de6be960-1965-4634-80fe-2ef5fcfd439c,2,assistant,217,13,0.5576,0.8866
de6be960-1965-4634-80fe-2ef5fcfd439c,3,tool,2657,13,0.2097,0.3628
de6be960-1965-4634-80fe-2ef5fcfd439c,4,assistant,190,12,0.5790,0.8116
de6be960-1965-4634-80fe-2ef5fcfd439c,5,tool,5630,12,0.5393,0.6500
de6be960-1965-4634-80fe-2ef5fcfd439c,6,assistant,146,12,0.6053,0.8071
de6be960-1965-4634-80fe-2ef5fcfd439c,7,tool,6906,5,0.4100,0.5390
de6be960-1965-4634-80fe-2ef5fcfd439c,8,assistant,184,9,0.5591,0.6764
de6be960-1965-4634-80fe-2ef5fcfd439c,9,tool,1490,5,0.4293,0.5975
de6be960-1965-4634-80fe-2ef5fcfd439c,10,assistant,226,10,0.4642,0.7267
de6be960-1965-4634-80fe-2ef5fcfd439c,11,tool,2600,10,0.3801,0.5842
de6be960-1965-4634-80fe-2ef5fcfd439c,12,assistant,215,9,0.5307,0.6666
de6be960-1965-4634-80fe-2ef5fcfd439c,13,tool,146,4,0.3619,0.5343
de6be960-1965-4634-80fe-2ef5fcfd439c,14,assistant,101,6,0.4572,0.7694
de6be960-1965-4634-80fe-2ef5fcfd439c,15,tool,123,7,0.4616,0.5064
de6be960-1965-4634-80fe-2ef5fcfd439c,16,assistant,106,5,0.5564,0.8251
de6be960-1965-4634-80fe-2ef5fcfd439c,17,tool,45,4,0.2012,0.4959
de6be960-1965-4634-80fe-2ef5fcfd439c,18,assistant,103,6,0.5190,0.7360
de6be960-1965-4634-80fe-2ef5fcfd439c,19,tool,64,5,0.3267,0.6084
de6be960-1965-4634-80fe-2ef5fcfd439c,20,assistant,959,5,0.5673,0.7875
de6be960-1965-4634-80fe-2ef5fcfd439c,21,tool,94,3,0.2136,0.2967
de6be960-1965-4634-80fe-2ef5fcfd439c,22,assistant,927,4,0.4982,0.7308
de6be960-1965-4634-80fe-2ef5fcfd439c,23,tool,141,2,0.4040,0.6022
de6be960-1965-4634-80fe-2ef5fcfd439c,24,assistant,890,3,0.3355,0.3687
de6be960-1965-4634-80fe-2ef5fcfd439c,25,tool,263,2,0.3279,0.4853
de6be960-1965-4634-80fe-2ef5fcfd439c,26,assistant,85,2,0.5250,0.5610
de6be960-1965-4634-80fe-2ef5fcfd439c,27,tool,3900,2,0.5768,0.6213
de6be960-1965-4634-80fe-2ef5fcfd439c,28,assistant,95,1,0.6361,0.7687
de6be960-1965-4634-80fe-2ef5fcfd439c,29,tool,95,1,0.4837,0.5160
de6be960-1965-4634-80fe-2ef5fcfd439c,30,assistant,150,0,0.5617,0.5617
de6be960-1965-4634-80fe-2ef5fcfd439c,31,tool,1977,0,0.3881,0.3881
de6be960-1965-4634-80fe-2ef5fcfd439c,32,user,35,0,0.3302,0.3302
7a90d2be-9486-4903-b8cb-729ddd01a91b,1,user,25,11,0.4513,0.7587
7a90d2be-9486-4903-b8cb-729ddd01a91b,2,assistant,505,11,0.5696,0.7861
7a90d2be-9486-4903-b8cb-729ddd01a91b,3,tool,323,11,0.6652,0.9260
7a90d2be-9486-4903-b8cb-729ddd01a91b,4,assistant,78,6,0.3092,0.4450
7a90d2be-9486-4903-b8cb-729ddd01a91b,5,tool,3643,12,0.2181,0.3074
7a90d2be-9486-4903-b8cb-729ddd01a91b,6,assistant,145,6,0.5247,0.7066
7a90d2be-9486-4903-b8cb-729ddd01a91b,7,tool,1615,11,0.2361,0.3439
7a90d2be-9486-4903-b8cb-729ddd01a91b,8,assistant,191,10,0.6485,0.7840
7a90d2be-9486-4903-b8cb-729ddd01a91b,9,tool,3538,10,0.4637,0.6886
7a90d2be-9486-4903-b8cb-729ddd01a91b,10,assistant,466,9,0.5932,0.6709
7a90d2be-9486-4903-b8cb-729ddd01a91b,11,tool,324,9,0.7126,0.9362
7a90d2be-9486-4903-b8cb-729ddd01a91b,12,assistant,4822,8,0.3755,0.5925
7a90d2be-9486-4903-b8cb-729ddd01a91b,13,tool,44,8,0.2783,0.3562
7a90d2be-9486-4903-b8cb-729ddd01a91b,14,assistant,341,7,0.6607,0.8815
7a90d2be-9486-4903-b8cb-729ddd01a91b,15,tool,324,7,0.7394,0.9320
7a90d2be-9486-4903-b8cb-729ddd01a91b,16,assistant,4390,6,0.5775,0.6781
7a90d2be-9486-4903-b8cb-729ddd01a91b,17,tool,44,6,0.2796,0.3540
7a90d2be-9486-4903-b8cb-729ddd01a91b,18,assistant,328,5,0.7157,0.9445
7a90d2be-9486-4903-b8cb-729ddd01a91b,19,tool,324,5,0.7343,0.9284
7a90d2be-9486-4903-b8cb-729ddd01a91b,20,assistant,6539,4,0.5879,0.7055
7a90d2be-9486-4903-b8cb-729ddd01a91b,21,tool,44,4,0.2680,0.2745
7a90d2be-9486-4903-b8cb-729ddd01a91b,22,assistant,307,3,0.7210,0.9201
7a90d2be-9486-4903-b8cb-729ddd01a91b,23,tool,351,3,0.6954,0.8919
7a90d2be-9486-4903-b8cb-729ddd01a91b,24,assistant,3038,2,0.5471,0.5688
7a90d2be-9486-4903-b8cb-729ddd01a91b,25,tool,72,2,0.3249,0.3383
7a90d2be-9486-4903-b8cb-729ddd01a91b,26,assistant,4702,1,0.6087,0.6087
7a90d2be-9486-4903-b8cb-729ddd01a91b,27,tool,72,1,0.3109,0.3109
80187be1-d50d-449c-bea3-486a71189558,1,user,19,3,0.5719,0.8282
80187be1-d50d-449c-bea3-486a71189558,2,assistant,1789,2,0.5171,0.7409
80187be1-d50d-449c-bea3-486a71189558,3,tool,566,2,0.6012,0.6260
80187be1-d50d-449c-bea3-486a71189558,4,assistant,2371,1,0.5886,0.5886
80187be1-d50d-449c-bea3-486a71189558,5,tool,1137,1,0.6551,0.6551
62915c6c-d5cb-4bae-8320-eafa9473496a,1,user,25,2,0.3206,0.5355
62915c6c-d5cb-4bae-8320-eafa9473496a,2,assistant,157,5,0.3947,0.6959
62915c6c-d5cb-4bae-8320-eafa9473496a,3,tool,37,0,0.3727,0.5928
62915c6c-d5cb-4bae-8320-eafa9473496a,4,assistant,86,3,0.3168,0.3932
62915c6c-d5cb-4bae-8320-eafa9473496a,5,tool,37,0,0.3729,0.5917
62915c6c-d5cb-4bae-8320-eafa9473496a,6,assistant,37,2,0.2875,0.4422
62915c6c-d5cb-4bae-8320-eafa9473496a,7,tool,5780,4,0.2867,0.4007
62915c6c-d5cb-4bae-8320-eafa9473496a,8,assistant,575,2,0.3298,0.4160
62915c6c-d5cb-4bae-8320-eafa9473496a,9,tool,4007,1,0.5647,0.6162
62915c6c-d5cb-4bae-8320-eafa9473496a,10,assistant,87,2,0.7234,0.7370
62915c6c-d5cb-4bae-8320-eafa9473496a,11,tool,207,2,0.5025,0.6242
62915c6c-d5cb-4bae-8320-eafa9473496a,12,assistant,146,0,0.5027,0.5027
62915c6c-d5cb-4bae-8320-eafa9473496a,13,tool,318,0,0.6709,0.6709
20e33395-1842-4b17-a289-293c82c4bf22,1,user,21,9,0.4804,0.7230
20e33395-1842-4b17-a289-293c82c4bf22,2,assistant,139,9,0.3789,0.5637
20e33395-1842-4b17-a289-293c82c4bf22,3,tool,37,3,0.1602,0.3085
20e33395-1842-4b17-a289-293c82c4bf22,4,assistant,519,10,0.5412,0.6980
20e33395-1842-4b17-a289-293c82c4bf22,5,tool,178,9,0.4131,0.6589
20e33395-1842-4b17-a289-293c82c4bf22,6,assistant,50,4,0.3175,0.5984
20e33395-1842-4b17-a289-293c82c4bf22,7,tool,45,3,0.1347,0.3918
20e33395-1842-4b17-a289-293c82c4bf22,8,assistant,432,8,0.5409,0.7803
20e33395-1842-4b17-a289-293c82c4bf22,9,tool,176,7,0.3945,0.6550
20e33395-1842-4b17-a289-293c82c4bf22,10,assistant,89,6,0.3095,0.4545
20e33395-1842-4b17-a289-293c82c4bf22,11,tool,420,6,0.2908,0.3779
20e33395-1842-4b17-a289-293c82c4bf22,12,assistant,1788,6,0.5392,0.7609
20e33395-1842-4b17-a289-293c82c4bf22,13,tool,44,2,0.0742,0.1794
20e33395-1842-4b17-a289-293c82c4bf22,14,assistant,174,5,0.5549,0.6378
20e33395-1842-4b17-a289-293c82c4bf22,15,tool,212,2,0.3857,0.5628
20e33395-1842-4b17-a289-293c82c4bf22,16,assistant,727,4,0.5036,0.6365
20e33395-1842-4b17-a289-293c82c4bf22,17,tool,597,4,0.4547,0.5307
20e33395-1842-4b17-a289-293c82c4bf22,18,assistant,1130,3,0.4461,0.4774
20e33395-1842-4b17-a289-293c82c4bf22,19,tool,194,3,0.3706,0.4716
20e33395-1842-4b17-a289-293c82c4bf22,20,assistant,1675,2,0.6464,0.9001
20e33395-1842-4b17-a289-293c82c4bf22,21,tool,698,2,0.3969,0.4665
20e33395-1842-4b17-a289-293c82c4bf22,22,assistant,1929,1,0.4497,0.4497
20e33395-1842-4b17-a289-293c82c4bf22,23,tool,223,1,0.4686,0.4686
d797fd2a-8658-4e39-8072-b4c4cded152d,1,user,24,10,0.3405,0.4673
d797fd2a-8658-4e39-8072-b4c4cded152d,2,assistant,279,14,0.4560,0.6477
d797fd2a-8658-4e39-8072-b4c4cded152d,3,tool,441,12,0.3620,0.5476
d797fd2a-8658-4e39-8072-b4c4cded152d,4,assistant,187,13,0.5473,0.7211
d797fd2a-8658-4e39-8072-b4c4cded152d,5,tool,3150,11,0.3735,0.5722
d797fd2a-8658-4e39-8072-b4c4cded152d,6,assistant,104,12,0.4963,0.6779
d797fd2a-8658-4e39-8072-b4c4cded152d,7,tool,394,11,0.2565,0.3852
d797fd2a-8658-4e39-8072-b4c4cded152d,8,assistant,144,11,0.5094,0.7716
d797fd2a-8658-4e39-8072-b4c4cded152d,9,tool,2976,10,0.2510,0.3820
d797fd2a-8658-4e39-8072-b4c4cded152d,10,assistant,139,9,0.4445,0.5512
d797fd2a-8658-4e39-8072-b4c4cded152d,11,tool,8315,9,0.4610,0.6410
d797fd2a-8658-4e39-8072-b4c4cded152d,12,assistant,286,9,0.6063,0.7357
d797fd2a-8658-4e39-8072-b4c4cded152d,13,tool,47,8,0.2555,0.3687
d797fd2a-8658-4e39-8072-b4c4cded152d,14,assistant,408,8,0.5878,0.7603
d797fd2a-8658-4e39-8072-b4c4cded152d,15,tool,247,8,0.6401,0.9539
d797fd2a-8658-4e39-8072-b4c4cded152d,16,assistant,250,7,0.4315,0.5296
d797fd2a-8658-4e39-8072-b4c4cded152d,17,tool,45,7,0.2314,0.3761
d797fd2a-8658-4e39-8072-b4c4cded152d,18,assistant,1625,6,0.6009,0.7288
d797fd2a-8658-4e39-8072-b4c4cded152d,19,tool,44,6,0.2776,0.4089
d797fd2a-8658-4e39-8072-b4c4cded152d,20,assistant,2502,5,0.6119,0.6658
d797fd2a-8658-4e39-8072-b4c4cded152d,21,tool,44,5,0.2837,0.4052
d797fd2a-8658-4e39-8072-b4c4cded152d,22,assistant,244,4,0.6038,0.6884
d797fd2a-8658-4e39-8072-b4c4cded152d,23,tool,274,4,0.6838,0.9538
d797fd2a-8658-4e39-8072-b4c4cded152d,24,assistant,4385,3,0.6272,0.6698
d797fd2a-8658-4e39-8072-b4c4cded152d,25,tool,72,3,0.2370,0.3826
d797fd2a-8658-4e39-8072-b4c4cded152d,26,assistant,2540,2,0.5276,0.6393
d797fd2a-8658-4e39-8072-b4c4cded152d,27,tool,72,2,0.2166,0.3791
d797fd2a-8658-4e39-8072-b4c4cded152d,28,assistant,211,1,0.6372,0.6586
d797fd2a-8658-4e39-8072-b4c4cded152d,29,tool,286,1,0.6238,0.6280
d797fd2a-8658-4e39-8072-b4c4cded152d,30,assistant,3278,0,0.6022,0.6022
d797fd2a-8658-4e39-8072-b4c4cded152d,31,tool,84,0,0.0877,0.0877
d797fd2a-8658-4e39-8072-b4c4cded152d,32,user,35,0,0.1372,0.1372
811c3af1-6070-49c3-b529-1c035c6f018a,1,user,26,2,0.4518,0.6916
811c3af1-6070-49c3-b529-1c035c6f018a,2,assistant,236,5,0.4717,0.8065
811c3af1-6070-49c3-b529-1c035c6f018a,3,tool,111,0,0.3192,0.5684
811c3af1-6070-49c3-b529-1c035c6f018a,4,assistant,86,5,0.3897,0.4847
811c3af1-6070-49c3-b529-1c035c6f018a,5,tool,37,0,0.3022,0.5642
811c3af1-6070-49c3-b529-1c035c6f018a,6,assistant,381,3,0.5153,0.6455
811c3af1-6070-49c3-b529-1c035c6f018a,7,tool,1900,3,0.5049,0.6466
811c3af1-6070-49c3-b529-1c035c6f018a,8,assistant,76,2,0.4192,0.5215
811c3af1-6070-49c3-b529-1c035c6f018a,9,tool,37,0,0.2623,0.3497
811c3af1-6070-49c3-b529-1c035c6f018a,10,assistant,910,2,0.5400,0.6517
811c3af1-6070-49c3-b529-1c035c6f018a,11,tool,860,2,0.3976,0.4755
811c3af1-6070-49c3-b529-1c035c6f018a,12,assistant,185,1,0.6332,0.7753
811c3af1-6070-49c3-b529-1c035c6f018a,13,tool,3374,1,0.5685,0.5874
811c3af1-6070-49c3-b529-1c035c6f018a,14,assistant,308,0,0.5219,0.5219
811c3af1-6070-49c3-b529-1c035c6f018a,15,tool,146,0,0.4966,0.4966
788d2eb5-eb22-4617-9488-8f7ceab3e873,1,user,27,4,0.5412,0.7066
788d2eb5-eb22-4617-9488-8f7ceab3e873,2,assistant,131,5,0.5584,0.6090
788d2eb5-eb22-4617-9488-8f7ceab3e873,3,tool,32874,5,0.3796,0.5024
788d2eb5-eb22-4617-9488-8f7ceab3e873,4,assistant,127,4,0.6467,0.6963
788d2eb5-eb22-4617-9488-8f7ceab3e873,5,tool,74,1,0.3171,0.4588
788d2eb5-eb22-4617-9488-8f7ceab3e873,6,assistant,174,3,0.6120,0.6749
788d2eb5-eb22-4617-9488-8f7ceab3e873,7,tool,6103,3,0.2504,0.2853
788d2eb5-eb22-4617-9488-8f7ceab3e873,8,assistant,1100,2,0.5618,0.5947
788d2eb5-eb22-4617-9488-8f7ceab3e873,9,tool,1908,2,0.4854,0.5822
788d2eb5-eb22-4617-9488-8f7ceab3e873,10,assistant,166,1,0.6649,0.6768
788d2eb5-eb22-4617-9488-8f7ceab3e873,11,tool,8141,1,0.4004,0.4194
788d2eb5-eb22-4617-9488-8f7ceab3e873,12,assistant,116,0,0.7701,0.7701
788d2eb5-eb22-4617-9488-8f7ceab3e873,13,tool,761,0,0.2842,0.2842
de85ba25-3e93-4c7f-b561-bd9d11388c6e,1,user,29,4,0.5502,0.6351
de85ba25-3e93-4c7f-b561-bd9d11388c6e,2,assistant,206,3,0.5992,0.7208
de85ba25-3e93-4c7f-b561-bd9d11388c6e,3,tool,7208,3,0.4451,0.5337
de85ba25-3e93-4c7f-b561-bd9d11388c6e,4,assistant,231,2,0.6546,0.6956
de85ba25-3e93-4c7f-b561-bd9d11388c6e,5,tool,212,2,0.6863,0.7146
de85ba25-3e93-4c7f-b561-bd9d11388c6e,6,assistant,3904,1,0.6867,0.6867
de85ba25-3e93-4c7f-b561-bd9d11388c6e,7,tool,44,1,0.4129,0.4129
50522b47-610e-46db-a423-280a73f1de1c,1,user,27,2,0.3586,0.6332
50522b47-610e-46db-a423-280a73f1de1c,2,assistant,192,5,0.3455,0.6794
50522b47-610e-46db-a423-280a73f1de1c,3,tool,135,1,0.3000,0.5529
50522b47-610e-46db-a423-280a73f1de1c,4,assistant,154,1,0.1978,0.2359
50522b47-610e-46db-a423-280a73f1de1c,5,tool,1863,4,0.3752,0.4727
50522b47-610e-46db-a423-280a73f1de1c,6,assistant,158,3,0.6317,0.7684
50522b47-610e-46db-a423-280a73f1de1c,7,tool,16730,3,0.3932,0.4941
50522b47-610e-46db-a423-280a73f1de1c,8,assistant,137,2,0.6088,0.7316
50522b47-610e-46db-a423-280a73f1de1c,9,tool,11510,2,0.5613,0.5664
50522b47-610e-46db-a423-280a73f1de1c,10,assistant,100,1,0.5373,0.7177
50522b47-610e-46db-a423-280a73f1de1c,11,tool,5942,1,0.2813,0.3464
50522b47-610e-46db-a423-280a73f1de1c,12,assistant,104,0,0.5035,0.5035
50522b47-610e-46db-a423-280a73f1de1c,13,tool,1108,0,0.3133,0.3133
27f73965-71fe-44e9-bc12-2708115ba451,1,user,24,7,0.5876,0.7759
27f73965-71fe-44e9-bc12-2708115ba451,2,assistant,207,9,0.6550,0.8457
27f73965-71fe-44e9-bc12-2708115ba451,3,tool,111,5,0.2372,0.3864
27f73965-71fe-44e9-bc12-2708115ba451,4,assistant,96,7,0.4720,0.6747
27f73965-71fe-44e9-bc12-2708115ba451,5,tool,2325,5,0.2666,0.3940
27f73965-71fe-44e9-bc12-2708115ba451,6,assistant,159,7,0.6112,0.7792
27f73965-71fe-44e9-bc12-2708115ba451,7,tool,885,5,0.4876,0.5510
27f73965-71fe-44e9-bc12-2708115ba451,8,assistant,253,6,0.5693,0.7908
27f73965-71fe-44e9-bc12-2708115ba451,9,tool,599,5,0.2450,0.3358
27f73965-71fe-44e9-bc12-2708115ba451,10,assistant,105,5,0.5109,0.5981
27f73965-71fe-44e9-bc12-2708115ba451,11,tool,1596,5,0.3383,0.4306
27f73965-71fe-44e9-bc12-2708115ba451,12,assistant,2967,4,0.5899,0.6641
27f73965-71fe-44e9-bc12-2708115ba451,13,tool,49,4,0.4053,0.5374
27f73965-71fe-44e9-bc12-2708115ba451,14,assistant,2855,3,0.5887,0.6226
27f73965-71fe-44e9-bc12-2708115ba451,15,tool,135,3,0.7052,0.7839
27f73965-71fe-44e9-bc12-2708115ba451,16,assistant,2339,2,0.7667,0.8134
27f73965-71fe-44e9-bc12-2708115ba451,17,tool,254,2,0.6990,0.7357
27f73965-71fe-44e9-bc12-2708115ba451,18,assistant,3938,1,0.6819,0.7606
27f73965-71fe-44e9-bc12-2708115ba451,19,tool,172,1,0.7467,0.7538
27f73965-71fe-44e9-bc12-2708115ba451,20,assistant,51,0,0.7609,0.7609
27f73965-71fe-44e9-bc12-2708115ba451,21,tool,2991,0,0.7460,0.7460
d528f47a-d984-44d8-a7c9-eeb9d8f1870c,1,user,31,4,0.6216,0.7390
d528f47a-d984-44d8-a7c9-eeb9d8f1870c,2,assistant,1326,3,0.6278,0.7249
d528f47a-d984-44d8-a7c9-eeb9d8f1870c,3,tool,404,3,0.4401,0.5162
d528f47a-d984-44d8-a7c9-eeb9d8f1870c,4,assistant,1025,2,0.7480,0.8051
d528f47a-d984-44d8-a7c9-eeb9d8f1870c,5,tool,302,2,0.4062,0.4462
d528f47a-d984-44d8-a7c9-eeb9d8f1870c,6,assistant,1684,1,0.5525,0.7183
d528f47a-d984-44d8-a7c9-eeb9d8f1870c,7,tool,757,1,0.3834,0.4471
d528f47a-d984-44d8-a7c9-eeb9d8f1870c,8,assistant,1528,0,0.6886,0.6886
d528f47a-d984-44d8-a7c9-eeb9d8f1870c,9,tool,507,0,0.2884,0.2884
39bfeebf-35ab-4f07-ad0a-7e0809103b58,1,user,24,5,0.5036,0.6668
39bfeebf-35ab-4f07-ad0a-7e0809103b58,2,assistant,238,9,0.5700,0.7272
39bfeebf-35ab-4f07-ad0a-7e0809103b58,3,tool,6146,9,0.3940,0.4942
39bfeebf-35ab-4f07-ad0a-7e0809103b58,4,assistant,275,8,0.6047,0.7811
39bfeebf-35ab-4f07-ad0a-7e0809103b58,5,tool,1743,5,0.4229,0.5380
39bfeebf-35ab-4f07-ad0a-7e0809103b58,6,assistant,471,6,0.5954,0.7423
39bfeebf-35ab-4f07-ad0a-7e0809103b58,7,tool,725,3,0.4621,0.5765
39bfeebf-35ab-4f07-ad0a-7e0809103b58,8,assistant,77,6,0.5222,0.6460
39bfeebf-35ab-4f07-ad0a-7e0809103b58,9,tool,81,3,0.4141,0.5159
39bfeebf-35ab-4f07-ad0a-7e0809103b58,10,assistant,130,3,0.3235,0.5522
39bfeebf-35ab-4f07-ad0a-7e0809103b58,11,tool,592,3,0.2971,0.4023
39bfeebf-35ab-4f07-ad0a-7e0809103b58,12,assistant,160,4,0.6276,0.7204
39bfeebf-35ab-4f07-ad0a-7e0809103b58,13,tool,6958,4,0.5085,0.5705
39bfeebf-35ab-4f07-ad0a-7e0809103b58,14,assistant,115,3,0.5388,0.5972
39bfeebf-35ab-4f07-ad0a-7e0809103b58,15,tool,3572,3,0.4714,0.6004
39bfeebf-35ab-4f07-ad0a-7e0809103b58,16,assistant,142,2,0.5658,0.5898
39bfeebf-35ab-4f07-ad0a-7e0809103b58,17,tool,969,2,0.4164,0.4968
39bfeebf-35ab-4f07-ad0a-7e0809103b58,18,assistant,3175,1,0.6622,0.7116
39bfeebf-35ab-4f07-ad0a-7e0809103b58,19,tool,44,1,0.2162,0.2741
39bfeebf-35ab-4f07-ad0a-7e0809103b58,20,assistant,411,0,0.5820,0.5820
39bfeebf-35ab-4f07-ad0a-7e0809103b58,21,tool,446,0,0.5297,0.5297
425ccb3c-24c2-46e8-913d-9cef9d34d98d,1,user,24,3,0.6689,0.7549
425ccb3c-24c2-46e8-913d-9cef9d34d98d,2,assistant,182,4,0.6746,0.7775
425ccb3c-24c2-46e8-913d-9cef9d34d98d,3,tool,5182,1,0.3062,0.4805
425ccb3c-24c2-46e8-913d-9cef9d34d98d,4,assistant,96,3,0.6625,0.7824
425ccb3c-24c2-46e8-913d-9cef9d34d98d,5,tool,1351,3,0.5258,0.5793
425ccb3c-24c2-46e8-913d-9cef9d34d98d,6,assistant,141,2,0.7238,0.8337
425ccb3c-24c2-46e8-913d-9cef9d34d98d,7,tool,972,2,0.2703,0.3520
425ccb3c-24c2-46e8-913d-9cef9d34d98d,8,assistant,228,1,0.6627,0.6858
425ccb3c-24c2-46e8-913d-9cef9d34d98d,9,tool,72,2,0.3353,0.3468
425ccb3c-24c2-46e8-913d-9cef9d34d98d,10,assistant,1737,1,0.6513,0.6784
425ccb3c-24c2-46e8-913d-9cef9d34d98d,11,tool,516,0,0.5572,0.5941
425ccb3c-24c2-46e8-913d-9cef9d34d98d,12,assistant,113,0,0.7684,0.7684
425ccb3c-24c2-46e8-913d-9cef9d34d98d,13,tool,2288,0,0.6339,0.6339
